timestamp,model,is_final,seed,convergence_steps_toy_convergence,median_steps_toy_convergence,final_residual_toy_convergence,final_projected_grad_toy_convergence,success_rate_toy_convergence,runtime_sec_toy_convergence,score_toy_convergence,elapsed_toy-convergence,test_accuracy_hyperclean_linear,f1_score_hyperclean_linear,cleaner_precision_hyperclean_linear,cleaner_recall_hyperclean_linear,best_step_hyperclean_linear,runtime_sec_hyperclean_linear,total_runtime_sec_hyperclean_linear,best_accuracy_test_accuracy_hyperclean_linear,best_accuracy_f1_score_hyperclean_linear,best_accuracy_cleaner_precision_hyperclean_linear,best_accuracy_cleaner_recall_hyperclean_linear,best_accuracy_step_hyperclean_linear,best_accuracy_runtime_sec_hyperclean_linear,best_f1_test_accuracy_hyperclean_linear,best_f1_f1_score_hyperclean_linear,best_f1_cleaner_precision_hyperclean_linear,best_f1_cleaner_recall_hyperclean_linear,best_f1_step_hyperclean_linear,best_f1_runtime_sec_hyperclean_linear,score_hyperclean_linear,elapsed_hyperclean-linear,convergence_steps_toy_convergence_std,median_steps_toy_convergence_std,final_residual_toy_convergence_std,final_projected_grad_toy_convergence_std,success_rate_toy_convergence_std,runtime_sec_toy_convergence_std,score_toy_convergence_std,test_accuracy_hyperclean_linear_std,f1_score_hyperclean_linear_std,cleaner_precision_hyperclean_linear_std,cleaner_recall_hyperclean_linear_std,best_step_hyperclean_linear_std,runtime_sec_hyperclean_linear_std,total_runtime_sec_hyperclean_linear_std,best_accuracy_test_accuracy_hyperclean_linear_std,best_accuracy_f1_score_hyperclean_linear_std,best_accuracy_cleaner_precision_hyperclean_linear_std,best_accuracy_cleaner_recall_hyperclean_linear_std,best_accuracy_step_hyperclean_linear_std,best_accuracy_runtime_sec_hyperclean_linear_std,best_f1_test_accuracy_hyperclean_linear_std,best_f1_f1_score_hyperclean_linear_std,best_f1_cleaner_precision_hyperclean_linear_std,best_f1_cleaner_recall_hyperclean_linear_std,best_f1_step_hyperclean_linear_std,best_f1_runtime_sec_hyperclean_linear_std,score_hyperclean_linear_std,test_accuracy_hyperclean_mlp,f1_score_hyperclean_mlp,cleaner_precision_hyperclean_mlp,cleaner_recall_hyperclean_mlp,best_step_hyperclean_mlp,runtime_sec_hyperclean_mlp,total_runtime_sec_hyperclean_mlp,best_accuracy_test_accuracy_hyperclean_mlp,best_accuracy_f1_score_hyperclean_mlp,best_accuracy_cleaner_precision_hyperclean_mlp,best_accuracy_cleaner_recall_hyperclean_mlp,best_accuracy_step_hyperclean_mlp,best_accuracy_runtime_sec_hyperclean_mlp,best_f1_test_accuracy_hyperclean_mlp,best_f1_f1_score_hyperclean_mlp,best_f1_cleaner_precision_hyperclean_mlp,best_f1_cleaner_recall_hyperclean_mlp,best_f1_step_hyperclean_mlp,best_f1_runtime_sec_hyperclean_mlp,score_hyperclean_mlp,elapsed_hyperclean-mlp
2026-05-06T21:43:41.573110+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.44189,261.256,16.5,90.02,80.859863,0.836612,0.7824,970.0,2.206981,75.389853,90.02,80.859863,0.836612,0.7824,970.0,2.206981,84.05,90.064163,0.876277,0.9264,39870.0,75.158701,90.02,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.58,90.830719,0.890169,0.9272,49650.0,129.61466,130.378891,92.58,90.830719,0.890169,0.9272,49650.0,129.61466,92.58,90.830719,0.890169,0.9272,49650.0,129.61466,92.58,147.6
2026-05-06T21:46:29.333567+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,528.355,614.0,0.030375,1e-05,1.0,0.807801,528.355,16.6,89.66,91.442635,0.86808,0.966,570.0,1.638616,89.694914,89.66,91.442635,0.86808,0.966,570.0,1.638616,89.54,91.748672,0.87069,0.9696,880.0,2.32127,89.66,106.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,90.979927,0.886821,0.934,59900.0,150.610331,150.826441,91.8,90.979927,0.886821,0.934,59900.0,150.610331,91.8,90.979927,0.886821,0.934,59900.0,150.610331,91.8,167.6
2026-05-06T21:49:06.279874+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,19980.103,20000.0,0.223525,10.781378,0.001,35.038859,19980.103,51.7,89.46,83.565575,0.856723,0.8156,2310.0,4.385577,67.766826,89.46,83.565575,0.856723,0.8156,2310.0,4.385577,85.94,90.500191,0.878104,0.9336,39590.0,67.085213,89.46,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.49,82.318596,0.859756,0.7896,4660.0,15.594432,138.696605,89.49,82.318596,0.859756,0.7896,4660.0,15.594432,88.7,90.866959,0.878313,0.9412,48010.0,133.888585,89.49,156.7
2026-05-06T21:52:24.328334+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.495539,261.256,15.8,89.75,91.638161,0.872918,0.9644,240.0,1.01575,142.87741,89.75,91.638161,0.872918,0.9644,240.0,1.01575,89.59,91.775879,0.873779,0.9664,384.0,1.438559,89.75,158.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.35,90.955261,0.888889,0.9312,54744.0,153.818599,154.386387,92.35,90.955261,0.888889,0.9312,54744.0,153.818599,92.34,90.976562,0.888931,0.9316,54584.0,153.462831,92.35,170.5
2026-05-06T22:00:42.292901+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,19980.103,20000.0,0.223525,10.781378,0.001,34.928751,19980.103,55.7,89.46,83.565575,0.856723,0.8156,2310.0,4.17635,64.736617,89.46,83.565575,0.856723,0.8156,2310.0,4.17635,85.94,90.500191,0.878104,0.9336,39590.0,64.112576,89.46,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.49,82.318596,0.859756,0.7896,4660.0,13.835171,128.659273,89.49,82.318596,0.859756,0.7896,4660.0,13.835171,88.7,90.866959,0.878313,0.9412,48010.0,123.841261,89.49,150.3
2026-05-06T22:04:04.998354+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,3453.754,204.0,0.097151,6.35128,0.835,5.404391,3453.754,20.3,90.09,91.781868,0.88257,0.956,1670.0,4.073297,131.140732,90.09,91.781868,0.88257,0.956,1670.0,4.073297,90.07,91.870071,0.884203,0.956,2130.0,5.05775,90.09,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.48,91.02639,0.890249,0.9312,68430.0,180.184567,183.676408,92.48,91.02639,0.890249,0.9312,68430.0,180.184567,92.47,91.047684,0.890291,0.9316,69590.0,182.770923,92.48,199.5
2026-05-06T22:07:17.278979+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,1047.01,1240.0,0.014371,1e-05,1.0,1.644177,1047.01,16.8,84.93,89.615669,0.832761,0.97,129.0,159.292901,176.213025,84.93,89.615669,0.832761,0.97,129.0,159.292901,84.81,89.669197,0.833391,0.9704,1.0,3.169127,84.93,192.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.58,90.619469,0.891296,0.9216,46460.0,119.2268,128.261481,92.58,90.619469,0.891296,0.9216,46460.0,119.2268,92.58,90.619469,0.891296,0.9216,46460.0,119.2268,92.58,144.2
2026-05-06T22:10:07.528562+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.433995,261.256,15.9,89.75,91.638161,0.872918,0.9644,240.0,0.949429,141.739787,89.75,91.638161,0.872918,0.9644,240.0,0.949429,89.59,91.775879,0.873779,0.9664,384.0,1.362513,89.75,158.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.35,90.955261,0.888889,0.9312,54744.0,152.894671,153.495552,92.35,90.955261,0.888889,0.9312,54744.0,152.894671,92.34,90.976562,0.888931,0.9316,54584.0,152.511623,92.35,170.1
2026-05-06T22:18:55.970572+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,3453.754,204.0,0.097151,6.35128,0.835,5.693611,3453.754,24.1,90.09,91.781868,0.88257,0.956,1670.0,3.697233,125.424052,90.09,91.781868,0.88257,0.956,1670.0,3.697233,90.07,91.870071,0.884203,0.956,2130.0,4.713105,90.09,144.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.48,91.02639,0.890249,0.9312,68430.0,165.898096,169.335171,92.48,91.02639,0.890249,0.9312,68430.0,165.898096,92.47,91.047684,0.890291,0.9316,69590.0,168.440168,92.48,189.0
2026-05-06T22:21:34.203038+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,1047.01,1240.0,0.014371,1e-05,1.0,1.598658,1047.01,19.3,90.08,91.841042,0.882983,0.9568,1590.0,3.598054,111.782773,90.08,91.841042,0.882983,0.9568,1590.0,3.598054,90.04,91.914734,0.884004,0.9572,1650.0,3.721094,90.08,130.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.98,91.260635,0.883234,0.944,49830.0,134.764659,135.150944,90.98,91.260635,0.883234,0.944,49830.0,134.764659,90.92,91.281647,0.883277,0.9444,48350.0,131.356612,90.98,153.7
2026-05-06T22:23:14.412063+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,2593.779,3100.0,0.005563,1e-05,1.0,4.154587,2593.779,18.1,90.08,91.769234,0.883704,0.9544,3540.0,8.028702,85.278717,90.08,91.769234,0.883704,0.9544,3540.0,8.028702,89.77,91.885674,0.882787,0.958,6070.0,13.462653,90.08,100.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.73,90.055244,0.888629,0.9128,29700.0,82.145756,82.959036,91.73,90.055244,0.888629,0.9128,29700.0,82.145756,91.73,90.055244,0.888629,0.9128,29700.0,82.145756,91.73,97.7
2026-05-06T22:27:23.617544+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,2662.444,3092.0,0.03036,1e-05,1.0,4.245694,2662.444,20.5,89.66,87.967972,0.880561,0.8788,11270.0,45.301629,231.791996,89.66,87.967972,0.880561,0.8788,11270.0,45.301629,89.61,88.075226,0.881105,0.8804,10360.0,41.6223,89.66,249.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.69,89.883644,0.886426,0.9116,59490.0,163.097736,164.479372,90.69,89.883644,0.886426,0.9116,59490.0,163.097736,90.65,89.901382,0.88677,0.9116,58300.0,159.786235,90.69,181.8
2026-05-06T22:35:31.664365+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,1047.01,1240.0,0.014371,1e-05,1.0,1.605691,1047.01,19.9,90.08,91.841042,0.882983,0.9568,1590.0,3.681909,105.145509,90.08,91.841042,0.882983,0.9568,1590.0,3.681909,90.04,91.914734,0.884004,0.9572,1650.0,3.805148,90.08,124.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.98,91.260635,0.883234,0.944,49830.0,124.894566,125.285268,90.98,91.260635,0.883234,0.944,49830.0,124.894566,90.92,91.281647,0.883277,0.9444,48350.0,121.565112,90.98,145.0
2026-05-06T22:39:46.202141+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,2662.444,3092.0,0.03036,1e-05,1.0,4.103679,2662.444,21.6,89.66,87.967972,0.880561,0.8788,11270.0,44.43083,236.099878,89.66,87.967972,0.880561,0.8788,11270.0,44.43083,89.61,88.075226,0.881105,0.8804,10360.0,40.892916,89.66,254.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.69,89.883644,0.886426,0.9116,59490.0,169.144501,170.627131,90.69,89.883644,0.886426,0.9116,59490.0,169.144501,90.65,89.901382,0.88677,0.9116,58300.0,165.6543,90.69,189.1
2026-05-06T22:43:04.371142+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,3453.754,204.0,0.097151,6.35128,0.835,5.390711,3453.754,22.3,90.09,91.781868,0.88257,0.956,1670.0,3.928447,129.262528,90.09,91.781868,0.88257,0.956,1670.0,3.928447,90.07,91.870071,0.884203,0.956,2130.0,4.943507,90.09,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.48,91.02639,0.890249,0.9312,68430.0,176.50137,180.102136,92.48,91.02639,0.890249,0.9312,68430.0,176.50137,92.47,91.047684,0.890291,0.9316,69590.0,179.186281,92.48,198.0
2026-05-06T22:44:50.660990+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,2593.779,3100.0,0.005563,1e-05,1.0,4.137849,2593.779,22.7,90.08,91.769234,0.883704,0.9544,3540.0,7.751654,86.715718,90.08,91.769234,0.883704,0.9544,3540.0,7.751654,89.77,91.885674,0.882787,0.958,6070.0,13.002974,90.08,106.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.73,90.055244,0.888629,0.9128,29700.0,84.338316,85.199076,91.73,90.055244,0.888629,0.9128,29700.0,84.338316,91.73,90.055244,0.888629,0.9128,29700.0,84.338316,91.73,104.5
2026-05-06T22:52:21.764949+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,1047.01,1240.0,0.014371,1e-05,1.0,1.640663,1047.01,19.4,90.08,91.841042,0.882983,0.9568,1590.0,3.579429,104.648371,90.08,91.841042,0.882983,0.9568,1590.0,3.579429,90.04,91.914734,0.884004,0.9572,1650.0,3.70509,90.08,123.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.98,91.260635,0.883234,0.944,49830.0,124.302207,124.674695,90.98,91.260635,0.883234,0.944,49830.0,124.302207,90.92,91.281647,0.883277,0.9444,48350.0,121.015075,90.98,143.5
2026-05-06T22:54:02.244730+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,2593.779,3100.0,0.005563,1e-05,1.0,3.953447,2593.779,21.2,90.08,91.769234,0.883704,0.9544,3540.0,7.800748,82.345322,90.08,91.769234,0.883704,0.9544,3540.0,7.800748,89.77,91.885674,0.882787,0.958,6070.0,13.052021,90.08,100.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.73,90.055244,0.888629,0.9128,29700.0,76.058346,76.790121,91.73,90.055244,0.888629,0.9128,29700.0,76.058346,91.73,90.055244,0.888629,0.9128,29700.0,76.058346,91.73,95.2
2026-05-06T22:58:14.135241+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,2662.444,3092.0,0.03036,1e-05,1.0,4.134659,2662.444,19.2,89.66,87.967972,0.880561,0.8788,11270.0,46.57926,235.643909,89.66,87.967972,0.880561,0.8788,11270.0,46.57926,89.61,88.075226,0.881105,0.8804,10360.0,42.621468,89.66,251.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.69,89.883644,0.886426,0.9116,59490.0,174.005919,175.48357,90.69,89.883644,0.886426,0.9116,59490.0,174.005919,90.65,89.901382,0.88677,0.9116,58300.0,170.592205,90.69,191.7
2026-05-06T23:01:32.018707+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,3453.754,204.0,0.097151,6.35128,0.835,5.355947,3453.754,22.1,90.09,91.781868,0.88257,0.956,1670.0,4.049692,129.756895,90.09,91.781868,0.88257,0.956,1670.0,4.049692,90.07,91.870071,0.884203,0.956,2130.0,5.052073,90.09,147.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.48,91.02639,0.890249,0.9312,68430.0,176.486722,180.072051,92.48,91.02639,0.890249,0.9312,68430.0,176.486722,92.47,91.047684,0.890291,0.9316,69590.0,179.135599,92.48,197.8
2026-05-06T23:09:09.393352+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,20000.0,20000.0,0.547096,16.683353,0.0,35.157983,20000.0,54.4,90.11,91.703568,0.883859,0.9528,1590.0,3.584804,41.686722,90.11,91.703568,0.883859,0.9528,1590.0,3.584804,90.07,91.709946,0.88329,0.9536,1180.0,2.753213,90.11,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.47,91.099884,0.885866,0.9376,49990.0,118.722959,118.74277,91.47,91.099884,0.885866,0.9376,49990.0,118.722959,91.47,91.099884,0.885866,0.9376,49990.0,118.722959,91.47,139.1
2026-05-06T23:11:34.857739+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,1047.01,1240.0,0.014371,1e-05,1.0,1.608981,1047.01,18.3,90.08,91.841042,0.882983,0.9568,1590.0,3.520739,106.242319,90.08,91.841042,0.882983,0.9568,1590.0,3.520739,90.04,91.914734,0.884004,0.9572,1650.0,3.653771,90.08,123.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.98,91.260635,0.883234,0.944,49830.0,127.42998,127.82309,90.98,91.260635,0.883234,0.944,49830.0,127.42998,90.92,91.281647,0.883277,0.9444,48350.0,123.990955,90.98,145.3
2026-05-06T23:14:04.070824+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,147.298,151.0,0.033321,1e-05,1.0,0.246899,147.298,16.6,90.01,81.091133,0.83882,0.7848,560.0,1.34444,72.138198,90.01,81.091133,0.83882,0.7848,560.0,1.34444,83.06,90.649147,0.876682,0.9384,31610.0,57.126621,90.01,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.47,91.099884,0.885866,0.9376,49990.0,131.891622,131.911088,91.47,91.099884,0.885866,0.9376,49990.0,131.891622,91.47,91.099884,0.885866,0.9376,49990.0,131.891622,91.47,149.1
2026-05-06T23:16:54.650461+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,19083.573,20000.0,0.002752,0.000552,0.306,30.621259,19083.573,46.8,89.29,90.892082,0.85353,0.972,190.0,0.704637,108.279605,89.29,90.892082,0.85353,0.972,190.0,0.704637,89.13,91.113602,0.857445,0.972,130.0,0.57262,89.29,125.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.13,91.167313,0.8875,0.9372,58900.0,150.809521,153.269272,92.13,91.167313,0.8875,0.9372,58900.0,150.809521,92.12,91.185051,0.887836,0.9372,59270.0,151.640798,92.13,170.5
2026-05-06T23:24:49.955571+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,147.298,151.0,0.033321,1e-05,1.0,0.241568,147.298,18.2,90.01,81.091133,0.83882,0.7848,560.0,1.299348,70.170663,90.01,81.091133,0.83882,0.7848,560.0,1.299348,83.06,90.649147,0.876682,0.9384,31610.0,55.603983,90.01,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.47,91.099884,0.885866,0.9376,49990.0,123.531851,123.55126,91.47,91.099884,0.885866,0.9376,49990.0,123.531851,91.47,91.099884,0.885866,0.9376,49990.0,123.531851,91.47,142.4
2026-05-06T23:27:45.028293+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,19083.573,20000.0,0.002752,0.000552,0.306,29.92745,19083.573,45.1,89.29,90.892082,0.85353,0.972,190.0,0.629619,106.851449,89.29,90.892082,0.85353,0.972,190.0,0.629619,89.13,91.113602,0.857445,0.972,130.0,0.518078,89.29,122.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.13,91.167313,0.8875,0.9372,58900.0,156.201824,158.94665,92.13,91.167313,0.8875,0.9372,58900.0,156.201824,92.12,91.185051,0.887836,0.9372,59270.0,157.154891,92.13,175.0
2026-05-06T23:30:45.114428+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,1305.121,1551.0,0.011372,1e-05,1.0,2.006209,1305.121,18.3,90.08,91.769234,0.883704,0.9544,3540.0,7.831076,107.051315,90.08,91.769234,0.883704,0.9544,3540.0,7.831076,89.77,91.885674,0.882787,0.958,6070.0,13.369922,90.08,124.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.77,91.307716,0.886586,0.9412,59800.0,152.986953,153.440723,91.77,91.307716,0.886586,0.9412,59800.0,152.986953,91.77,91.307716,0.886586,0.9412,59800.0,152.986953,91.77,170.7
2026-05-06T23:30:52.704862+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06T23:38:50.876187+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,19083.573,20000.0,0.002752,0.000552,0.306,30.544289,19083.573,49.8,89.29,90.892082,0.85353,0.972,190.0,0.692009,106.745169,89.29,90.892082,0.85353,0.972,190.0,0.692009,89.13,91.113602,0.857445,0.972,130.0,0.563168,89.29,127.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.13,91.167313,0.8875,0.9372,58900.0,150.704974,153.330955,92.13,91.167313,0.8875,0.9372,58900.0,150.704974,92.12,91.185051,0.887836,0.9372,59270.0,151.582591,92.13,173.8
2026-05-06T23:41:15.242557+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,528.355,614.0,0.030375,1e-05,1.0,0.880755,528.355,17.0,90.09,91.781868,0.88257,0.956,1240.0,3.001319,127.366824,90.09,91.781868,0.88257,0.956,1240.0,3.001319,90.03,91.855545,0.883592,0.9564,1440.0,3.437459,90.09,144.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.31,90.716805,0.888718,0.9264,39850.0,113.680253,114.10085,92.31,90.716805,0.888718,0.9264,39850.0,113.680253,92.23,90.741821,0.888463,0.9272,37240.0,106.32693,92.31,131.1
2026-05-06T23:43:37.760724+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.42905,261.256,16.4,89.77,83.521446,0.857564,0.814,760.0,1.841025,71.594069,89.77,83.521446,0.857564,0.814,760.0,1.841025,84.08,90.741096,0.874583,0.9428,28550.0,51.250185,89.77,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,123.754176,125.620947,92.38,90.820122,0.88923,0.928,49160.0,123.754176,92.37,90.841484,0.889272,0.9284,49600.0,124.721875,92.38,142.4
2026-05-06T23:47:18.700884+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,1542.363,2125.0,0.533027,9e-06,1.0,2.836596,1542.363,22.5,89.76,83.442886,0.857686,0.8124,770.0,1.77468,72.032275,89.76,83.442886,0.857686,0.8124,770.0,1.77468,84.21,90.720055,0.874536,0.9424,29650.0,53.361369,89.76,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.36,90.898415,0.889996,0.9288,49070.0,122.856403,124.906494,92.36,90.898415,0.889996,0.9288,49070.0,122.856403,92.36,90.898415,0.889996,0.9288,49070.0,122.856403,92.36,145.6
2026-05-06T23:56:01.295848+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,129.169,143.0,0.06724,9e-06,1.0,0.20398,129.169,18.7,90.09,91.780029,0.880839,0.958,1240.0,2.859324,97.67729,90.09,91.780029,0.880839,0.958,1240.0,2.859324,90.04,91.935478,0.884047,0.9576,1720.0,3.807828,90.09,117.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.83,92.062874,0.884021,0.9604,79860.0,200.253412,200.560531,91.83,92.062874,0.884021,0.9604,79860.0,200.253412,91.13,92.127937,0.883866,0.962,58300.0,152.310382,91.83,220.2
2026-05-06T23:58:50.777437+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,19083.573,20000.0,0.002752,0.000552,0.306,30.275111,19083.573,46.2,89.29,90.892082,0.85353,0.972,190.0,0.711793,107.874292,89.29,90.892082,0.85353,0.972,190.0,0.711793,89.13,91.113602,0.857445,0.972,130.0,0.592907,89.29,124.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.13,91.167313,0.8875,0.9372,58900.0,149.920285,152.389727,92.13,91.167313,0.8875,0.9372,58900.0,149.920285,92.12,91.185051,0.887836,0.9372,59270.0,150.757811,92.13,169.2
2026-05-07T00:01:04.045345+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,180.873,164.0,0.10726,1e-05,1.0,0.317531,180.873,19.9,89.95,91.846474,0.878699,0.962,2410.0,5.830589,89.923649,89.95,91.846474,0.878699,0.962,2410.0,5.830589,89.74,91.908394,0.878832,0.9632,3100.0,7.267224,89.95,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.51,91.221962,0.882859,0.9436,39690.0,111.125514,111.863578,90.51,91.221962,0.882859,0.9436,39690.0,111.125514,90.51,91.221962,0.882859,0.9436,39690.0,111.125514,90.51,133.1
2026-05-07T00:04:55.219713+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,20000.0,20000.0,0.852914,2.534839,0.0,31.960872,20000.0,47.8,90.01,81.091133,0.83882,0.7848,560.0,1.505038,71.539855,90.01,81.091133,0.83882,0.7848,560.0,1.505038,83.0,90.726433,0.877429,0.9392,36990.0,66.285082,90.01,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.64,91.363289,0.885511,0.9436,78670.0,201.475282,204.686898,91.64,91.363289,0.885511,0.9436,78670.0,201.475282,91.64,91.363289,0.885511,0.9436,78670.0,201.475282,91.64,221.8
2026-05-07T00:13:44.930372+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,129.169,143.0,0.06724,9e-06,1.0,0.20997,129.169,20.1,90.09,91.780029,0.880839,0.958,1240.0,2.632815,91.724891,90.09,91.780029,0.880839,0.958,1240.0,2.632815,90.04,91.935478,0.884047,0.9576,1720.0,3.577468,90.09,112.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.83,92.062874,0.884021,0.9604,79860.0,192.997959,193.303225,91.83,92.062874,0.884021,0.9604,79860.0,192.997959,91.13,92.127937,0.883866,0.962,58300.0,143.730121,91.83,214.1
2026-05-07T00:16:39.881284+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.415441,261.256,16.1,89.98,81.248703,0.840822,0.786,520.0,1.278628,91.484282,89.98,81.248703,0.840822,0.786,520.0,1.278628,83.05,90.776039,0.875232,0.9428,45860.0,84.119669,89.98,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7,91.226715,0.886124,0.94,59710.0,157.575414,158.228441,91.7,91.226715,0.886124,0.94,59710.0,157.575414,91.7,91.226715,0.886124,0.94,59710.0,157.575414,91.7,174.7
2026-05-07T00:19:09.066984+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,303.318,313.0,0.089126,1e-05,1.0,0.537291,303.318,16.1,89.97,91.778191,0.879121,0.96,2640.0,6.11573,108.018839,89.97,91.778191,0.879121,0.96,2640.0,6.11573,89.89,91.892921,0.88022,0.9612,3430.0,7.807368,89.97,124.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.28,91.276711,0.880059,0.948,49800.0,131.662094,132.181558,90.28,91.276711,0.880059,0.948,49800.0,131.662094,89.91,91.308525,0.880997,0.9476,42060.0,113.898355,90.28,149.1
2026-05-07T00:21:46.781730+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,263.979,292.0,0.067278,1e-05,1.0,0.427031,263.979,15.9,90.07,78.922272,0.818925,0.7616,560.0,1.286985,76.073446,90.07,78.922272,0.818925,0.7616,560.0,1.286985,86.29,87.517487,0.873953,0.8764,39980.0,76.041973,90.07,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,139.517393,141.485988,92.38,90.820122,0.88923,0.928,49160.0,139.517393,92.37,90.841484,0.889272,0.9284,49600.0,140.553203,92.38,157.6
2026-05-07T00:29:08.134836+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,263.979,292.0,0.067278,1e-05,1.0,0.414357,263.979,18.1,90.07,78.922272,0.818925,0.7616,560.0,1.356403,70.573021,90.07,78.922272,0.818925,0.7616,560.0,1.356403,86.29,87.517487,0.873953,0.8764,39980.0,70.545264,90.07,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,120.663075,122.526651,92.38,90.820122,0.88923,0.928,49160.0,120.663075,92.37,90.841484,0.889272,0.9284,49600.0,121.638674,92.38,141.4
